order_id,latitude,longitude,timestamp,order_value
3247,12.963104788542896,77.59023910336877,2025-09-01 06:14:09,25.04
3248,12.909541172646279,77.61472074255897,2025-09-02 08:45:26,13.92
3249,12.994756526463297,77.54356916547162,2025-09-07 00:38:29,22.52
3250,12.993515760535129,77.55338470990358,2025-09-03 03:48:22,7.93
3251,13.011186932909935,77.55631918020751,2025-09-01 16:06:35,27.16
3252,12.985790644133576,77.57510409827275,2025-09-07 13:42:10,23.31
3253,12.961882828207232,77.58564782855848,2025-09-06 20:22:56,27.64
3254,12.966782829490645,77.59702602813054,2025-09-01 14:44:36,34.09
3255,13.038662512713008,77.58753019055466,2025-09-02 22:49:21,24.14
3256,12.922474572023585,77.61176781938656,2025-09-07 09:49:21,21.63
3257,13.036756338522231,77.59241855726235,2025-09-04 08:02:16,12.93
3258,12.931880485688888,77.6310337801452,2025-09-04 20:03:49,14.07
3259,12.9397459770728,77.62197423934957,2025-09-01 06:30:39,36.36
3260,13.039106932266568,77.58490751245537,2025-09-06 01:42:13,41.19
3261,12.934374864810886,77.60744792392224,2025-09-06 00:40:12,17.83
3262,12.934536336782289,77.62372546992734,2025-09-06 04:35:20,20.55
3263,12.913354073229918,77.61353597535178,2025-09-06 14:59:11,12.78
3264,12.927197067183926,77.6243207203175,2025-09-04 16:29:41,36.1
3265,12.890301857175697,77.60275760052309,2025-09-06 05:21:26,28.01
3266,12.933120003670073,77.61666571497753,2025-09-03 09:52:00,53.02
3267,12.927366063785428,77.63164304040711,2025-09-02 06:26:10,12.95
3268,12.911329250238136,77.60938839446058,2025-09-01 12:31:53,16.63
3269,13.000388297181598,77.55102431573589,2025-09-02 14:38:38,22.55
3270,13.000682585417618,77.55392697274458,2025-09-03 22:36:04,27.75
3271,13.031426704054594,77.59186644792803,2025-09-06 18:28:13,18.03
3272,12.897378144909238,77.6020401310319,2025-09-07 21:15:35,12.98
3273,12.938627490054355,77.63039337284734,2025-09-03 06:00:44,31.21
3274,12.991750715396778,77.56143262495955,2025-09-07 02:36:59,28.81
3275,13.042930775595362,77.57869663498933,2025-09-01 22:48:44,12.7
3276,12.975376852784,77.6157979854779,2025-09-02 00:27:54,39.56
3277,12.926175491369063,77.61477459903257,2025-09-06 12:32:34,36.06
3278,12.914330551884797,77.59867006029224,2025-09-06 13:24:23,21.48
3279,12.990604752467403,77.55805792063053,2025-09-01 14:52:00,20.9
3280,12.97795245536604,77.58433757624697,2025-09-02 12:45:16,26.5
3281,12.98303936313382,77.60395392150049,2025-09-07 23:05:07,13.05
3282,12.92115425528337,77.61655578883148,2025-09-04 14:54:38,20.39
3283,12.979124833770742,77.58871891401076,2025-09-01 17:10:52,6.85
3284,12.974775216623348,77.55649671977338,2025-09-06 22:34:39,31.13
3285,13.031739708455873,77.60237179814541,2025-09-06 03:30:05,9.2
3286,13.038186000732662,77.58626840855169,2025-09-07 10:19:28,42.59
3287,13.051919443464364,77.59854023817219,2025-09-02 19:51:48,17.03
3288,12.98552942897935,77.55143914626962,2025-09-07 01:31:28,18.07
3289,12.923065888991806,77.64266808773579,2025-09-06 17:36:47,14.67
3290,12.998450544720397,77.55270671240858,2025-09-02 16:06:48,17.39
3291,12.935708385266098,77.62659979280758,2025-09-06 16:46:42,40.82
3292,13.02106730684217,77.60523759614776,2025-09-03 23:59:13,5.79
3293,12.993533810318244,77.54613098647768,2025-09-01 11:18:53,38.03
3294,12.997064963905444,77.55684886139122,2025-09-05 01:22:59,23.78
3295,12.97619291346752,77.60253876901574,2025-09-04 15:30:34,10.98
3296,12.917625539275836,77.60382595086818,2025-09-04 18:56:07,11.73
3297,12.97351587106394,77.59790899185055,2025-09-03 03:16:56,46.44
3298,12.999276687557051,77.53078295482001,2025-09-07 10:34:50,12.52
3299,12.957958097728525,77.61596725635715,2025-09-06 20:38:33,11.28
3300,12.927275740923339,77.62099359396002,2025-09-07 13:29:40,35.47
3301,13.010387241549255,77.54541928304495,2025-09-03 01:14:57,23.79
3302,12.960139745725172,77.6110115027024,2025-09-02 06:34:38,12.57
3303,12.92655735606039,77.62224877073474,2025-09-02 11:47:43,22.38
3304,12.946239284790071,77.63604553018779,2025-09-03 15:49:26,12.03
3305,12.958998273193458,77.59838310559641,2025-09-03 07:36:20,34.83
3306,13.043873904106539,77.59553043224562,2025-09-07 17:26:49,34.15
3307,12.986154013377263,77.58871981480964,2025-09-07 12:39:21,26.21
3308,13.042308715539455,77.5817308981491,2025-09-01 13:27:03,24.07
3309,12.936393116338708,77.62667372126694,2025-09-07 22:19:40,48.45
3310,12.963203916279594,77.58783929284706,2025-09-05 01:08:26,20.08
3311,12.938287183941938,77.62111031949176,2025-09-03 04:04:20,11.12
3312,12.986387988268511,77.5472738610004,2025-09-04 05:20:27,25.15
3313,12.948284741692001,77.61187154750232,2025-09-02 02:37:36,57.0
3314,13.033326162126196,77.62177243742286,2025-09-05 22:00:24,12.09
3315,13.032820506351868,77.60153221902283,2025-09-03 16:57:09,16.76
3316,12.964624580575249,77.57841177428014,2025-09-03 09:46:17,24.74
3317,12.938972295865948,77.61417535024032,2025-09-07 13:24:10,19.55
3318,12.966070759837638,77.58401853568705,2025-09-04 02:57:41,12.29
3319,12.928436313443905,77.62129010768354,2025-09-06 13:09:27,35.2
3320,12.987173901576497,77.58417302590817,2025-09-04 09:55:44,64.07
3321,12.984580216707716,77.57787670488428,2025-09-01 07:58:08,22.16
3322,12.933293492518121,77.62633723951878,2025-09-03 21:32:02,12.78
3323,12.923489908443528,77.61127924567575,2025-09-06 09:16:33,9.26
3324,13.046246662356754,77.59086401428262,2025-09-01 14:10:39,22.85
3325,12.993156800310208,77.54291964741142,2025-09-05 16:52:01,34.88
3326,12.983807526032548,77.61198798360951,2025-09-07 14:32:02,25.47
3327,12.92088549654621,77.59135134344498,2025-09-05 07:15:35,20.06
3328,13.029777136453315,77.59151283658652,2025-09-06 00:36:11,14.96
3329,12.988815455014729,77.55530158634953,2025-09-03 09:42:28,11.63
3330,12.916353222174008,77.62357617085803,2025-09-05 21:13:10,30.49
3331,12.94248396355664,77.59217374767564,2025-09-03 04:43:56,31.72
3332,12.951623118565145,77.58076959024388,2025-09-03 19:57:00,9.27
3333,12.925017460985822,77.61364036829258,2025-09-02 06:36:50,44.47
3334,12.91955408773833,77.59243582149327,2025-09-05 05:05:06,26.76
3335,12.93882543091093,77.63612648058685,2025-09-04 11:42:15,40.44
3336,12.971008208891895,77.58684478150622,2025-09-06 21:09:57,10.27
3337,12.944670783769778,77.59562365699283,2025-09-05 03:52:03,10.15
3338,12.92329442416425,77.62116092522854,2025-09-02 07:12:44,18.64
3339,12.91544074534903,77.62636636383733,2025-09-01 05:10:37,25.83
3340,12.990122909540709,77.59163145106268,2025-09-01 07:03:57,49.31
3341,12.917404113223627,77.61561063829568,2025-09-07 18:31:33,28.59
3342,12.9357721545011,77.60908257421701,2025-09-05 00:56:05,17.79
3343,13.04366470439064,77.59636273849647,2025-09-03 02:41:22,12.02
3344,12.967377854150845,77.5919085016426,2025-09-05 05:19:18,37.15
3345,12.923136959089026,77.60532596671652,2025-09-06 11:12:14,12.4
3346,13.047983791457849,77.60933173194864,2025-09-03 21:16:46,45.34
3347,12.916787054529468,77.6049506763702,2025-09-01 02:01:52,17.42
3348,12.901444208998225,77.62000349806156,2025-09-03 04:18:17,44.49
3349,12.99353772608283,77.54308547048225,2025-09-01 01:52:54,28.2
3350,12.910422479964852,77.61776177597622,2025-09-03 04:41:42,18.76
3351,12.971222452923161,77.5959402406618,2025-09-01 19:05:45,15.49
3352,12.918938411250265,77.6096766810434,2025-09-01 14:10:52,16.94
3353,12.90244229382833,77.62866843662849,2025-09-06 12:27:28,24.88
3354,12.948855603704322,77.62403503418874,2025-09-06 23:21:06,20.88
3355,13.043628068249925,77.60624011057257,2025-09-04 19:06:20,14.93
3356,12.975272154258022,77.5951624654016,2025-09-06 19:31:10,18.49
3357,12.922235829809264,77.61679564295943,2025-09-06 02:10:02,20.89
3358,13.042218790614777,77.59316905078839,2025-09-07 03:02:05,6.93
3359,13.037748982864327,77.58613997359055,2025-09-07 19:50:48,25.26
3360,13.05481864613251,77.5959162896338,2025-09-04 12:03:07,12.31
3361,13.044403325594168,77.56932674577396,2025-09-05 08:00:58,11.28
3362,12.987947634856956,77.60310467703512,2025-09-01 18:53:28,8.64
3363,13.05438076909535,77.61193427749858,2025-09-07 11:21:08,8.19
3364,12.947516507390752,77.61744826602431,2025-09-06 18:57:03,10.2
3365,12.914858229309804,77.59240912267964,2025-09-04 19:29:42,14.09
3366,12.929435008409802,77.60614978135563,2025-09-07 08:03:24,53.34
3367,13.036334086939451,77.5838784379823,2025-09-07 02:10:51,15.44
3368,12.933493800422958,77.63396083129916,2025-09-05 05:23:40,21.95
3369,12.916244632674674,77.60913615363685,2025-09-03 18:21:53,24.54
3370,12.999137571789042,77.56271951557255,2025-09-04 04:40:16,21.45
3371,13.035814673714421,77.57762209843818,2025-09-02 05:00:48,19.32
3372,12.972234419753663,77.61414117800791,2025-09-01 04:25:35,11.05
3373,13.038962737802597,77.61066214785205,2025-09-07 23:14:11,41.49
3374,12.9282574660766,77.62030979605147,2025-09-07 07:13:48,49.58
3375,12.937889419627492,77.64138095543613,2025-09-05 03:38:54,8.66
3376,12.965301281527285,77.58138074119921,2025-09-01 17:37:54,12.04
3377,12.954139543235184,77.62775445188277,2025-09-05 17:30:25,17.46
3378,12.93433331059751,77.61899921767792,2025-09-07 05:59:49,12.4
3379,12.934186709771819,77.6111583924425,2025-09-01 00:49:48,25.87
3380,13.030556818860306,77.59141579831513,2025-09-01 02:10:38,13.96
3381,12.916673091041368,77.6229639808583,2025-09-04 13:37:21,59.3
3382,13.040000171419484,77.59884024144766,2025-09-04 17:20:51,36.43
3383,12.934144746719348,77.62049719520991,2025-09-01 13:06:59,22.34
3384,13.00997208787417,77.57184134564362,2025-09-05 08:06:10,33.57
3385,12.953885774485562,77.58230116884714,2025-09-04 03:22:06,34.92
3386,12.932194306094148,77.62003022447193,2025-09-02 09:24:30,15.15
3387,13.036659266093324,77.60205419559074,2025-09-03 08:00:32,13.36
3388,12.906871652048217,77.58834451223012,2025-09-06 18:07:09,20.89
3389,12.924087729688598,77.62192955375755,2025-09-06 13:24:25,30.9
3390,12.908287184978736,77.62652518606487,2025-09-04 15:24:44,21.53
3391,12.924357994199482,77.61752522605934,2025-09-01 08:17:50,9.13
3392,13.041104602689426,77.58142875239233,2025-09-06 08:03:23,13.44
3393,13.002018195499447,77.56509970666642,2025-09-07 21:58:59,19.36
3394,12.934501481318163,77.61652514502656,2025-09-04 10:11:46,19.34
3395,12.91968448483873,77.60892233800153,2025-09-02 02:25:40,53.85
3396,13.037226884122017,77.61303701855466,2025-09-01 13:50:49,10.04
3397,13.002796373180749,77.56263607217568,2025-09-07 18:57:23,25.86
3398,12.981507094700556,77.56062186657627,2025-09-05 16:38:00,42.29
3399,13.033592019168667,77.60137627893798,2025-09-02 06:09:06,62.53
3400,13.038817266642207,77.61016805472283,2025-09-01 11:52:27,16.41
3401,12.947877682412892,77.6152571961917,2025-09-07 00:11:56,25.68
3402,12.913316691510698,77.60494530726916,2025-09-05 07:40:00,26.71
3403,12.936698307285827,77.63915430154327,2025-09-06 08:28:26,22.15
3404,12.926488600509172,77.64139651317204,2025-09-02 05:32:59,19.12
3405,12.958187402727633,77.59998503156639,2025-09-01 17:47:59,24.98
3406,13.012094431335179,77.56111348563374,2025-09-02 05:19:21,5.66
3407,12.998733842724791,77.55978102969834,2025-09-05 00:48:12,28.25
3408,12.932780803412628,77.61638621499104,2025-09-05 13:48:44,21.39
3409,12.905485565705357,77.61107488939024,2025-09-01 08:08:15,17.97
3410,12.94850056598212,77.61562584582303,2025-09-05 17:59:06,55.89
3411,12.947673364664027,77.62005006900466,2025-09-06 00:43:30,14.33
3412,13.004894082147839,77.54849858346964,2025-09-03 11:12:41,16.42
3413,12.995803698323694,77.55126751755101,2025-09-02 15:30:28,54.37
3414,12.976388475732177,77.59432785867622,2025-09-03 13:51:26,13.25
3415,12.90225779106106,77.60511308575191,2025-09-04 05:54:16,15.26
3416,12.922609826785067,77.61767304223775,2025-09-01 22:27:33,18.66
3417,12.938835733992292,77.63465881184216,2025-09-07 21:47:22,30.58
3418,12.967986721466362,77.59596945608638,2025-09-02 09:43:23,22.28
3419,12.91935169313262,77.58621468537523,2025-09-02 01:06:57,10.52
3420,12.932423813008635,77.62485272192644,2025-09-02 15:26:43,15.39
3421,13.030147124743861,77.60011204812444,2025-09-05 01:09:40,14.83
3422,12.905981203311333,77.61721621734185,2025-09-07 01:38:26,19.32
3423,13.028093820498746,77.61220640096016,2025-09-07 17:57:38,24.85
3424,12.907678728261683,77.589834222234,2025-09-02 04:25:42,24.76
3425,12.93004560708564,77.62476603121253,2025-09-02 10:30:21,8.26
3426,13.03234178576929,77.60070972558468,2025-09-07 08:05:21,34.19
3427,12.913901122061478,77.5972062564211,2025-09-07 18:40:39,22.79
3428,12.988919123849389,77.56456335693481,2025-09-06 09:50:32,40.14
3429,13.003725423170648,77.52648539613186,2025-09-05 06:59:14,25.08
3430,13.016842226087924,77.55031799408914,2025-09-05 18:17:56,34.84
3431,12.902911807159908,77.60823369503937,2025-09-01 16:36:29,25.36
3432,12.982958569449792,77.61241535131218,2025-09-06 20:11:43,39.37
3433,13.004183818775802,77.5511446916714,2025-09-03 10:52:45,26.08
3434,12.938892995140376,77.60277270476797,2025-09-02 12:42:21,19.13
3435,13.054972879686058,77.60529098440018,2025-09-07 13:52:03,62.57
3436,12.972312142073323,77.5967360825832,2025-09-01 21:44:43,31.33
3437,12.91875625558763,77.64476575413612,2025-09-04 16:02:05,26.76
3438,12.983408030605663,77.59319117830346,2025-09-06 03:41:18,10.61
3439,12.933310394963335,77.63719187258852,2025-09-06 09:45:53,10.55
3440,12.902618186696518,77.61881226198098,2025-09-07 09:46:00,23.25
3441,12.983311190647376,77.5956752500043,2025-09-03 16:24:59,21.6
3442,12.96785377180674,77.58979830415792,2025-09-01 12:45:00,14.78
3443,13.04665357124312,77.59467586387882,2025-09-05 22:55:45,21.55
3444,12.97386542750931,77.6075791650566,2025-09-07 01:48:18,44.45
3445,12.909345152588106,77.60346166897175,2025-09-03 21:34:00,28.44
3446,12.977136274093583,77.59880309817486,2025-09-05 04:16:47,11.35
3447,12.939921404024256,77.63359449613189,2025-09-03 12:36:11,19.0
3448,12.92418415969943,77.61104069841191,2025-09-04 01:30:02,13.43
3449,12.948254729405706,77.61891157302928,2025-09-04 15:14:05,16.55
3450,12.99510155098636,77.5613512658546,2025-09-04 04:15:07,16.33
3451,13.048963448375195,77.56791339255518,2025-09-01 00:03:09,15.82
3452,12.98052377134885,77.5818205011468,2025-09-06 14:15:04,10.72
3453,12.92226984326654,77.6284137739078,2025-09-04 12:21:40,18.84
3454,12.908236591986999,77.60194423145562,2025-09-03 12:47:45,15.18
3455,13.043915652197075,77.58878724179961,2025-09-01 17:08:04,4.64
3456,12.92762210152178,77.61039152397223,2025-09-07 04:56:41,56.06
3457,13.000953962341432,77.56263711652342,2025-09-05 20:47:11,34.62
3458,13.000435237625416,77.53866020940532,2025-09-01 21:22:29,16.64
3459,12.926630582102439,77.6091975711856,2025-09-05 16:08:47,20.28
3460,13.02530776749953,77.60384574725035,2025-09-06 21:51:51,11.18
3461,12.918401429743152,77.61518535317627,2025-09-07 19:34:03,46.89
3462,12.902916477739995,77.61119807352857,2025-09-05 03:30:55,51.87
3463,13.0324868482137,77.60094421878944,2025-09-05 01:12:28,21.72
3464,12.97237383276834,77.58828319049844,2025-09-05 19:27:31,33.51
3465,12.972315381624506,77.60538595116113,2025-09-02 16:02:01,21.93
3466,12.929288531700744,77.62778682349496,2025-09-04 15:04:45,10.29
3467,13.03709382433008,77.59367480395167,2025-09-05 18:35:45,16.35
3468,13.032336469763402,77.58601153174021,2025-09-02 03:51:30,21.46
3469,12.990732961037192,77.54949512755132,2025-09-02 18:10:57,16.0
3470,12.953738964456951,77.64051919869287,2025-09-07 12:44:48,18.01
3471,12.957280132389197,77.58806810298364,2025-09-06 05:50:17,19.19
3472,12.912837518522503,77.6039636876162,2025-09-06 00:46:52,19.29
3473,12.979640667128116,77.55836287304741,2025-09-03 11:07:03,20.62
3474,12.992757255670755,77.5427225606507,2025-09-04 19:35:11,11.82
3475,12.948782757351962,77.60867079260079,2025-09-05 05:35:47,14.03
3476,12.97928615437667,77.59496307341742,2025-09-03 17:18:21,10.57
3477,12.93997588819553,77.61532738357822,2025-09-02 21:32:15,32.75
3478,12.933606359134048,77.61535719415993,2025-09-01 14:44:56,7.01
3479,13.004104401422834,77.55566485634488,2025-09-06 19:40:27,35.76
3480,13.02107742636517,77.57414979896068,2025-09-06 15:57:34,40.17
3481,13.033399636839993,77.57096576841428,2025-09-03 15:55:19,17.27
3482,12.905683393830289,77.60519432425359,2025-09-03 15:02:21,5.47
3483,13.013185910968359,77.56084709667573,2025-09-07 02:27:34,16.77
3484,13.007972633703032,77.55529695381107,2025-09-03 17:19:49,19.45
3485,13.0429859652325,77.59540142134163,2025-09-07 07:35:02,12.12
3486,13.039471997987754,77.59668528629796,2025-09-06 05:23:56,15.52
3487,12.934368946915834,77.63546670887496,2025-09-03 08:05:26,43.17
3488,12.919198872479212,77.6172773870666,2025-09-01 14:39:23,28.01
3489,12.935046345523533,77.62084324665273,2025-09-02 06:32:35,12.65
3490,13.000279200673841,77.56335948383315,2025-09-02 06:26:42,9.04
3491,12.942583984490605,77.63296248508573,2025-09-03 20:35:21,17.06
3492,12.950359729241212,77.58769987400186,2025-09-05 07:45:55,18.05
3493,13.02062917325634,77.5992568507274,2025-09-05 12:57:58,25.74
3494,12.976104839247515,77.58262352481816,2025-09-05 02:04:42,15.37
3495,12.915114229642397,77.60256292355139,2025-09-01 17:02:01,25.94
3496,12.994523188765408,77.54484947569915,2025-09-01 04:11:03,52.86
3497,12.92207854634542,77.60787975859049,2025-09-07 09:25:59,30.2
3498,12.935367008672676,77.62084867062204,2025-09-03 03:00:43,19.61
3499,12.96428815759086,77.57940894708757,2025-09-01 19:09:07,18.33
3500,12.954719290895174,77.62527937296558,2025-09-03 21:56:07,16.8
3501,12.969423977642208,77.60837274386509,2025-09-03 10:10:09,36.25
3502,12.995155419788519,77.56657135423151,2025-09-05 04:22:43,14.68
3503,13.037050376735287,77.59927115384278,2025-09-03 13:03:51,20.54
3504,12.958969553588204,77.60193640785953,2025-09-05 01:19:00,20.61
3505,12.942095896859763,77.62772631399625,2025-09-06 20:31:11,15.63
3506,13.002677841278,77.53990272248234,2025-09-03 21:42:07,10.11
3507,13.04577385047144,77.607533731391,2025-09-05 16:39:04,23.61
3508,13.035926917641127,77.6083725324664,2025-09-06 03:02:37,19.48
3509,12.968124602728476,77.59898773408256,2025-09-02 18:44:37,25.79
3510,13.001910537382154,77.54615024898743,2025-09-02 16:51:29,15.38
3511,13.036830730419242,77.59431947837439,2025-09-07 22:16:38,36.98
3512,13.019293204812426,77.59875369876846,2025-09-04 04:39:55,12.96
3513,13.033838245352536,77.59950396266295,2025-09-07 05:41:48,47.28
3514,12.911830509304568,77.60969453040244,2025-09-06 12:22:35,8.38
3515,12.966598473187853,77.59992022432273,2025-09-06 22:43:15,24.96
3516,12.88966916378151,77.5999311145087,2025-09-04 05:53:18,25.48
3517,12.92747166269111,77.6233600344716,2025-09-06 05:53:38,13.49
3518,12.916443596907289,77.6154437656284,2025-09-06 22:05:00,24.83
3519,12.923739231154878,77.60965564805403,2025-09-07 15:58:03,38.08
3520,12.949816338192045,77.60689035073318,2025-09-04 05:18:15,6.63
3521,12.913013833450616,77.60893929189879,2025-09-01 07:33:55,25.83
3522,12.978212363481148,77.58555048511087,2025-09-05 10:40:33,5.77
3523,12.939389116113729,77.59416010637854,2025-09-07 17:26:30,12.39
3524,12.919498179002627,77.63978419846573,2025-09-05 15:40:16,45.36
3525,12.986023765572396,77.56522623982522,2025-09-07 06:14:16,15.02
3526,13.00703062961204,77.5707687340334,2025-09-06 09:42:15,11.17
3527,12.994990656292702,77.55397864897043,2025-09-05 23:36:27,18.19
3528,13.035873506749198,77.58617159471132,2025-09-03 05:21:17,56.48
3529,12.937312495177087,77.6304303727393,2025-09-04 02:50:57,8.04
3530,12.909981286007568,77.62058401873142,2025-09-05 09:59:55,11.87
3531,12.899788858572286,77.60939970223193,2025-09-04 20:45:35,42.47
3532,12.896764297715785,77.5888018981614,2025-09-05 17:07:24,50.85
3533,12.90273624833296,77.6124164807161,2025-09-06 07:51:27,19.07
3534,12.994508869800773,77.56170972792202,2025-09-06 15:38:06,10.81
3535,13.041462801967722,77.60714266329757,2025-09-06 23:28:49,57.28
3536,12.890656374927445,77.61880677474974,2025-09-07 21:55:30,44.58
3537,12.903075172331711,77.61356393620349,2025-09-01 13:17:10,28.2
3538,13.02660092155426,77.57959588525944,2025-09-04 01:25:40,13.38
3539,12.914095212819314,77.6104414389334,2025-09-01 05:42:23,19.6
3540,12.938160309751227,77.63281709758351,2025-09-02 15:10:35,18.54
3541,12.98847674538573,77.5496850771572,2025-09-04 01:43:25,23.7
3542,13.008234130501783,77.58451186717683,2025-09-03 22:57:36,41.49
3543,12.908941812693708,77.60084916256771,2025-09-02 13:28:38,31.18
3544,12.964854175477917,77.6202426017755,2025-09-05 01:26:56,11.72
3545,12.978829969346243,77.60697738105749,2025-09-04 04:18:42,39.97
3546,12.93653443279044,77.62122695968725,2025-09-06 02:14:47,23.49
3547,12.911018214993433,77.61379903700215,2025-09-06 14:55:31,28.32
3548,12.930307740834088,77.60621456750617,2025-09-07 00:11:11,41.82
3549,13.044088035601268,77.58521039420009,2025-09-02 17:47:48,11.52
3550,12.971376914610875,77.5980355457704,2025-09-06 22:44:48,19.73
3551,13.04019904743771,77.60775279095834,2025-09-06 05:18:47,15.4
3552,12.999225835688433,77.5440406073478,2025-09-03 03:23:44,9.17
3553,12.933453180834105,77.64607971686029,2025-09-05 14:00:10,23.89
3554,13.002885312569052,77.55502269375808,2025-09-01 11:54:10,70.51
3555,13.037714561361499,77.60435155231988,2025-09-05 06:28:23,8.0
3556,12.982546508159103,77.59376437446807,2025-09-03 15:16:58,19.76
3557,13.031879522173329,77.59728320263677,2025-09-07 03:36:09,27.67
3558,13.004043634890463,77.54388684608233,2025-09-01 04:59:45,21.36
3559,12.983329820785755,77.60177057326912,2025-09-02 05:39:07,18.98
3560,13.009132453536902,77.552039935431,2025-09-01 20:28:48,10.49
3561,13.046676045646144,77.57850411489558,2025-09-01 18:29:13,22.56
3562,12.996965227171284,77.57280114702156,2025-09-05 15:04:00,13.76
3563,12.905903784054576,77.61015954019878,2025-09-02 21:26:37,6.72
3564,12.924650789262696,77.61217435804781,2025-09-01 19:35:11,36.5
3565,12.916817532647599,77.5957645054773,2025-09-06 06:46:59,32.43
3566,13.018698248986082,77.60737171472532,2025-09-03 11:59:18,20.61
3567,13.038005251319353,77.5909849995834,2025-09-04 21:44:28,22.52
3568,13.041232569649743,77.57892410350819,2025-09-04 05:31:43,34.37
3569,13.039763983018565,77.5927213239938,2025-09-03 14:22:20,22.47
3570,12.934463266900533,77.61369105915675,2025-09-02 18:58:56,31.56
3571,13.043538771734429,77.60541041276961,2025-09-02 00:41:38,17.31
3572,12.91919666209,77.61987582146776,2025-09-06 02:34:49,38.71
3573,12.93653941882952,77.61838306878298,2025-09-02 11:39:17,23.58
3574,13.060198744669854,77.60001242480091,2025-09-07 12:22:23,22.13
3575,12.976111528197388,77.59602255507558,2025-09-05 02:05:26,10.64
3576,12.959041832157578,77.58611712805505,2025-09-01 03:09:59,23.18
3577,12.925767572373562,77.615245447519,2025-09-01 13:09:02,13.25
3578,12.961060603768107,77.60186772978287,2025-09-02 10:42:19,14.6
3579,12.928407147530356,77.62246609327133,2025-09-02 20:59:21,13.36
3580,12.98536198942455,77.5874304596078,2025-09-03 14:22:32,11.79
3581,12.957200511564713,77.57515950570371,2025-09-06 16:15:48,58.11
3582,13.010940635835162,77.52797459847979,2025-09-02 13:31:45,39.08
3583,12.989887121045182,77.54859051050268,2025-09-02 15:59:14,52.47
3584,12.919395381186364,77.6126016394184,2025-09-03 11:49:23,10.9
3585,12.925495834204375,77.63650490456773,2025-09-01 19:58:38,20.81
3586,12.901829636006935,77.61229152359654,2025-09-04 06:00:50,10.52
3587,12.905225342680197,77.60327458893313,2025-09-06 10:43:27,14.18
3588,13.005840295328003,77.56288950911201,2025-09-06 20:52:26,12.69
3589,13.001087596535521,77.5556015704706,2025-09-01 20:09:35,37.33
3590,13.000234820034523,77.5393919771491,2025-09-04 04:59:33,16.48
3591,12.913612756967277,77.60755511254067,2025-09-03 11:57:16,34.27
3592,13.03943248866931,77.58620697212672,2025-09-01 22:28:02,27.17
3593,13.025554738564248,77.5982506811426,2025-09-06 08:51:11,63.55
3594,12.939560545359427,77.62722304687438,2025-09-06 06:51:35,9.59
3595,12.93294556872583,77.62100493123042,2025-09-03 04:42:01,37.7
3596,12.910038485834262,77.60063017234383,2025-09-05 04:16:28,35.63
3597,13.044165912631195,77.57134068432653,2025-09-07 05:55:00,12.35
3598,12.90459245011416,77.60923023902373,2025-09-03 11:37:29,33.23
3599,13.047548140575858,77.57821019055245,2025-09-04 05:39:27,23.76
3600,12.996234728659454,77.56267233845197,2025-09-06 10:12:21,17.93
3601,13.03831823014662,77.60188077152519,2025-09-02 10:09:02,13.3
3602,12.992084841979617,77.56137543324327,2025-09-03 10:35:26,14.02
3603,12.914289990822597,77.60488745193145,2025-09-02 17:07:24,55.98
3604,12.975554175754343,77.59553692579945,2025-09-04 23:40:17,20.09
3605,13.04152816221909,77.59519459767185,2025-09-07 17:38:10,29.7
3606,12.923761470124093,77.61501274020726,2025-09-05 15:40:03,13.53
3607,13.020048103109849,77.54806416059907,2025-09-06 06:18:19,13.6
3608,12.975912838168863,77.58285857627519,2025-09-05 00:47:14,34.5
3609,12.940372817164882,77.62331480636169,2025-09-06 15:39:33,10.23
3610,12.932580549935757,77.60113930394978,2025-09-06 02:21:15,16.32
3611,12.922269895842437,77.63803354922588,2025-09-06 13:25:13,20.43
3612,12.951990247985039,77.60105921102651,2025-09-02 09:07:09,21.24
3613,12.966640916702959,77.5697347852738,2025-09-05 01:47:52,18.37
3614,12.959831044533374,77.6108274615399,2025-09-04 19:21:45,24.48
3615,12.909974914191295,77.61191903536688,2025-09-03 12:23:32,28.4
3616,13.008430503734703,77.54884446011313,2025-09-04 13:53:19,29.0
3617,12.908329955602728,77.59683122440633,2025-09-02 11:32:56,12.27
3618,12.915851544406664,77.60293316092064,2025-09-04 14:23:29,17.43
3619,12.93866724016242,77.62112973625318,2025-09-03 14:44:40,36.5
3620,12.958166668977213,77.57730389597425,2025-09-01 03:14:35,31.42
3621,12.969183220354868,77.59807518035905,2025-09-01 01:14:46,10.11
3622,12.95893158225733,77.5856076831942,2025-09-01 15:33:18,23.94
3623,12.923827763595977,77.6296064740807,2025-09-01 22:33:58,7.47
3624,12.951630291144294,77.59072045186649,2025-09-04 08:54:48,20.56
3625,13.000345285694973,77.54908874800803,2025-09-06 09:43:01,51.88
3626,13.043703910765355,77.60220512496628,2025-09-02 01:03:34,12.5
3627,12.941081379513427,77.61139354215696,2025-09-06 21:22:45,13.23
3628,13.002223164364116,77.54498775558223,2025-09-03 15:48:21,29.43
3629,12.977109366497988,77.58202684175176,2025-09-01 04:13:33,9.29
3630,12.93442504979021,77.607538839994,2025-09-07 09:57:17,14.64
3631,12.970101219664778,77.60572292449892,2025-09-06 22:00:13,27.06
3632,13.023423001853596,77.59311321606546,2025-09-07 14:33:53,14.63
3633,12.999312233348409,77.55022674424927,2025-09-04 19:42:10,17.85
3634,13.009217157121691,77.56377672869688,2025-09-05 07:06:07,29.14
